Song_Name,AVG_Energy,SD_Energy,ZCR_mean,ZCR_sd,Centroid,BW,RollOff,BER_subbass,BER_bass,BER_low_mid,BER_mid,BER_high_mid,BER_treble,Tempo_bpm,TempoLog,Fuerza_Pulso,onset_rate,high_onset_mean,offbeat_ratio,Genero,MFCC_1_mean,MFCC_2_mean,MFCC_3_mean,MFCC_4_mean,MFCC_5_mean,MFCC_6_mean,MFCC_7_mean,MFCC_8_mean,MFCC_9_mean,MFCC_10_mean,MFCC_11_mean,MFCC_12_mean,MFCC_13_mean,MFCC_1_sd,MFCC_2_sd,MFCC_3_sd,MFCC_4_sd,MFCC_5_sd,MFCC_6_sd,MFCC_7_sd,MFCC_8_sd,MFCC_9_sd,MFCC_10_sd,MFCC_11_sd,MFCC_12_sd,MFCC_13_sd
Lila Iké Ft. Joey Bada$$ - Fry Plantain (Official Video) [NFv1EPx7xfU].wav,0.09951362222772833,0.16542017096981051,0.03714706726673334,0.043814139910266205,2.056843874570544,2.8546690084091937,328.125,0.1290113553348942,0.05076692741677715,0.024304081145106567,0.020285073706124264,0.012321296258000335,0.012444048466992355,144.23,7.1722,1.125,4.5889,0.186,0.1942,Reggae,-40.63537019546374,15.574970817436888,-16.185955928153277,17.419236391761707,-10.046452193447415,13.185699404960923,-7.856041327558486,0.22924348879953355,4.849539180579563,-11.220698009537344,9.42386766140902,-5.168793364338646,0.484920451363503,12.625194806104723,5.671122264039209,6.044685968712226,6.455308837243858,8.988015572805258,6.593454140985163,6.380405253140052,5.532730509502619,5.644705379999806,7.252290264428324,5.940080999347634,6.473278422488335,5.9357682509944985
Lila Iké ft. Protoje - All Over the World (Official Video) [dPmuBVhKAWQ].wav,0.14947246621584087,0.2009872531137744,0.04041421269029892,0.041670273374095124,2.5340058600559456,3.531263410887783,468.75,0.09509867207680703,0.051981833624142,0.04204696747460546,0.03119248780890733,0.019615123816330005,0.008111174991462456,93.75,6.5507,1.5273,5.1111,0.5275,0.7614,Reggae,-30.550265855971748,8.659627187909457,-11.25172775722633,7.00999830190292,-6.335723668250472,7.866988710287728,-9.819117354466377,5.5748597428427304,-2.941476042215797,0.6873453990313844,-2.227920415456092,4.244754394643979,-3.424666076376587,11.88220701243016,7.11429854178391,6.248158155953357,6.778655890820142,6.6176600371701735,6.5009247494058116,7.2569427917065745,6.881428454424973,5.884136707906357,5.828910842371441,6.3076347225305325,6.24646942821314,6.005869857764215
Los Pericos - Waitin_ [lDnLgQxLXS0].wav,0.007077851092037599,0.02223719281061199,0.08294613753380005,0.06653326758176174,3.514161167992984,3.840216123195382,609.375,0.12444981796512206,0.05123717859997467,0.028762846290043848,0.029744455922218166,0.023930649929054224,0.03625216752374142,98.68,6.6247,1.1864,4.7222,0.0316,0.7489,Reggae,-47.971080714884366,5.714231825142996,-13.467771084283807,17.14221417451093,-14.849702937186752,15.965132201158465,-10.455802881875977,10.001536770932928,-7.477423153292351,6.634478804922701,-2.927151298530409,1.6098535698489995,3.163244768386437,14.057309043068203,4.951496530826397,5.740026229809166,7.013622701413969,6.853361308761316,6.616136981661792,5.729825998101687,5.647820687364938,5.882439914547902,6.95651893448525,6.419972900629821,6.682948306056771,7.326344393873881
Maoli - Country Boy (Official Music Video) ft. Fiji [PngN1d7P6H8].wav,0.10586193218058548,0.14975736451475546,0.04987706967440827,0.044588245496528206,2.750608735985711,3.7341807338632522,703.125,0.0851322580241393,0.1226691832934844,0.06404187812126905,0.06535268952153955,0.009282595687254203,0.01511518908941074,148.03,7.2097,1.3269,4.5444,0.4853,0.2831,Reggae,-29.683494504260764,8.287467229758555,-9.01310851605552,7.300300796859404,-10.395043279246108,13.528456254703071,-10.73591014068932,4.738779180720456,-8.934131843513269,7.253045155504854,-3.009184211670763,3.289379149570293,-4.509256338178185,14.433288125887684,6.459258983373765,5.7471178146662645,5.823600038710448,7.193555678521674,6.672144079997772,5.857783398741252,6.730390648116336,6.038745781187207,5.8858723161264885,6.289335092783672,5.8820945992129126,6.277979616821422
Maoli - Every Night Every Morning (Official Music Video) [20k90wvdLco].wav,0.06540016128577063,0.11800972075827879,0.04177593806719265,0.035317692707052345,2.3725006192783358,3.5005522501727597,656.25,0.1702216793941295,0.09376077688311284,0.0791646140956846,0.039072295969685616,0.012396417561621189,0.010206635128370273,127.84,6.9982,1.12,3.3222,0.1955,0.3256,Reggae,-33.911918748711834,9.702130929838992,-7.998709026371298,7.098367295392007,-5.821255569932333,8.67192209722945,-10.134697629864826,5.694732270861603,-7.419733735076941,5.175782731551095,-5.3726001971069595,2.962627490020743,-3.820599302025161,9.706415052526369,6.379325780612229,5.3382441830430984,5.102512888676795,7.104566708509573,7.063292630173002,5.617453344110813,6.93075859935009,5.312671315910189,6.37475121136775,5.462055476915468,5.300266563399235,4.813433704776392
Maoli - We Open (Official Music Video) ft. Fiji [fvPVtMul92Y].wav,0.08474871430044004,0.1378069188329168,0.04833963032929585,0.06651213497070861,3.083467626833742,4.396809090367314,234.375,0.08020086913793138,0.05569155634771887,0.02565707887291963,0.025493753970048234,0.013060204587821044,0.011368726898175368,119.68,6.903,1.3397,4.3889,0.2555,0.4099,Reggae,-35.41421420774142,4.600585967206362,-5.5951789021822185,8.369207571191936,-3.6251493329162283,11.707298686063332,-8.872682724331279,9.075655911526038,-5.952447241741944,9.72353221192126,-4.256781975701998,6.1875179385094885,-3.3906857428223782,12.39910083350796,6.600998853864032,5.110515138015467,5.482211803156758,5.977177272108508,5.463418031208718,6.194301829165593,6.344531740856277,6.051549382456726,5.208416180235478,5.628713766277236,5.2111597758556725,5.45550831023118
Maoli - You Can Have It All (Official Music Video) [YEXzSrkRTTI].wav,0.051810012838091155,0.10478391880138199,0.04030135292810312,0.03936765665785028,2.3403467869699317,3.389741606924198,609.375,0.16308823031016054,0.09851690086615332,0.04912494875451971,0.029724816618036626,0.010222733052151592,0.009661606284588944,133.93,7.0653,1.2417,4.1111,0.1232,0.3024,Reggae,-40.86716886326514,9.488607950292364,-9.273671538513398,10.849156188300261,-11.714283684836097,14.001776637982287,-12.632158148679062,7.067683841264311,-8.603440254959574,5.68157577312014,-5.10983326922108,1.2622975647415369,-1.1036520562402945,14.588273995231322,5.3147717110705,6.000984291191338,6.391433362587028,7.029063960696737,6.88581631090352,6.876478879582575,6.666029281860135,6.593114295690617,6.504605782168071,6.894255155626012,6.507796015099995,6.640780811760302
Marlon Asher - Strictly High Grade [Official Video 2024] [TQNW0_RRicI].wav,0.10785078428761857,0.17926053033094722,0.05444841093454828,0.04815271150647556,3.0004336553395214,3.807318519391659,234.375,0.05320854745668256,0.04130784184139071,0.039191801050614844,0.025661959718930597,0.02051617367882376,0.012685297848377023,152.03,7.2482,1.2095,4.0667,0.3402,0.2876,Reggae,-35.3592070561946,5.585808209699017,-13.12939630463676,7.322600896029036,-3.886725159759497,8.045119290331344,-6.616002423353395,8.490971275929212,-5.213785121689242,4.787969876489566,0.09718834635153266,4.107805602434388,-2.151828197508436,18.09836703855501,6.038942737708086,8.571435466544271,5.882100541151272,9.918619435846395,6.200306611118469,5.9048998059665045,6.794366086852106,5.4516056326958715,5.501724222440158,5.266202027408391,5.891538426160286,5.5466242493479045
Marlon Asher X Sizzla - Never See Us Fall [Official Video 2024] [YLVwyGkJC3M].wav,0.1224744103882549,0.1748200685542801,0.05034517724191577,0.055835389202321624,3.220134789426753,4.274390795175159,515.625,0.04833190773609304,0.08205837129269264,0.04782452273132779,0.0280019177996111,0.016582122239680513,0.017305946270559928,137.2,7.1001,1.2493,4.4778,0.347,0.2497,Reggae,-32.46131268228217,4.080481838315369,-5.617274372840663,6.356535820295661,-6.389004409807073,8.268430779208328,-8.29333083442446,4.608640172296937,-5.218737461192458,4.190994815069838,-2.166883137174686,3.1505780956893163,-2.587679063525721,36.123330181741224,5.543253456381879,5.448227139989195,5.069328904858703,7.166987748992465,5.752459744173596,5.342444147897165,5.210257735385124,5.3486754017202545,4.854571560893921,5.367271069504244,5.2798531578137124,5.940647043754301
Marlon Asher X Tarrus Riley X Capleton - Diamonds & Gold [Official Video 2023] [nR_BxdRrhEI].wav,0.08593149298102937,0.13433964375127974,0.05401630273734118,0.05551288687385369,3.3960188173880375,4.260824560396357,656.25,0.04728290683072584,0.036614456342499435,0.07589896526209594,0.03872423534380374,0.022810348884003486,0.022549488023437207,80.36,6.3284,1.345,4.6333,0.3405,0.2005,Reggae,-33.306622700330685,4.138633820168423,-7.350407191784606,4.645006503862435,-8.07287870716645,9.819462665947967,-5.95639887779103,7.479649508680024,-5.427511605217452,6.469641637127223,-4.030796673130771,4.666792641313093,0.4879338248378525,27.864111330163986,6.100381772726428,4.975608800509705,5.495641655744299,6.39647308565203,5.746182606332634,5.89777361820544,5.643393716314335,5.960365214712358,5.412019618432765,5.82880135266418,5.268594050909353,6.344988085967992
