Song_Name,AVG_Energy,SD_Energy,ZCR_mean,ZCR_sd,Centroid,BW,RollOff,BER_subbass,BER_bass,BER_low_mid,BER_mid,BER_high_mid,BER_treble,Tempo_bpm,TempoLog,Fuerza_Pulso,onset_rate,high_onset_mean,offbeat_ratio,Genero,MFCC_1_mean,MFCC_2_mean,MFCC_3_mean,MFCC_4_mean,MFCC_5_mean,MFCC_6_mean,MFCC_7_mean,MFCC_8_mean,MFCC_9_mean,MFCC_10_mean,MFCC_11_mean,MFCC_12_mean,MFCC_13_mean,MFCC_1_sd,MFCC_2_sd,MFCC_3_sd,MFCC_4_sd,MFCC_5_sd,MFCC_6_sd,MFCC_7_sd,MFCC_8_sd,MFCC_9_sd,MFCC_10_sd,MFCC_11_sd,MFCC_12_sd,MFCC_13_sd
John Coltrane - Blue Train [YjRbmtrDJI4].wav,0.03193194707847458,0.06170165977648939,0.06991251342741786,0.05274670487544293,3.4948359215800124,4.3208051692791685,1453.125,0.1633712581708263,0.1769757763980832,0.13322029360412535,0.11404072238756255,0.05390302006855708,0.02492346681613948,144.23,7.1722,0.9148,2.4444,0.1722,0.3164,Jazz,-37.412728576115285,10.092504873946101,-10.398532777094209,5.922651483238585,-10.424181604997742,12.039371476611686,-16.358353532639097,10.930391919166812,-12.851755004514592,4.585545208265958,-10.340416932567381,7.152528810618197,-4.617091354107659,26.96060014569499,8.489511360839344,7.106862094359844,4.538267972085357,4.13340304452141,5.599095225356051,5.423151212083286,5.373234063915623,5.725088595488159,6.741979417033817,4.841737620342989,4.964556424592296,4.645907543859931
John Coltrane - Giant Steps [h6NCx0wcrC4].wav,0.04624290713055909,0.06754728919946495,0.04224983331481276,0.025816251212586152,2.529114173408777,3.4389002298637097,609.375,0.20301081490871337,0.10479778344989005,0.071222004813653,0.0336716661040362,0.0258701367386678,0.01161992906075086,144.23,7.1722,1.0834,8.0444,0.1279,0.485,Jazz,-30.77556822180091,7.198751549300128,-9.411939992319237,11.098251822346251,-9.659822370903534,11.691189221078488,-12.162492822992476,11.894971930617482,-8.218153675991601,7.832197675397459,-7.10255232269622,7.86383210322787,-3.40760806130006,12.105966961959895,3.4420249322728105,5.451753891217396,3.5338211879249144,4.0558506473343705,4.234207781273558,5.262661654726806,4.814307028581062,4.341864661015776,4.7208688667912755,5.272152847384313,4.09926190263574,4.933189358587674
Kenny Burrell - Chitlins Con Carne [mP0flneNfaQ].wav,0.011650201284963338,0.026240947214195554,0.034424311034559396,0.045512044318267046,2.545551550176522,4.395662318144069,375,0.34000187585419145,0.1973877516706472,0.017946893383034415,0.020763763269935568,0.007142569125674577,0.0033071680723372222,130.81,7.0314,1.2629,5.3667,0.013,0.2276,Jazz,-49.91949713757794,3.8743402411741577,2.151884196452744,6.78218996553012,0.9553389367025619,8.599198538504469,-3.6425327877774545,5.00032895806925,-2.419987457495193,5.602462453362842,-6.767432723501274,6.371199267124642,-7.441315129956934,11.791135969072231,6.154328609198619,6.335785291323523,4.865565567776891,4.139702492801455,4.294945486564253,5.044417074282545,4.548636524723882,6.159969860626098,4.392698349480818,4.7707184412444965,4.97441122838152,4.970754085074451
Kenny Burrell - Midnight Blue [eNWDwOsQqlw].wav,0.12625852809295193,0.2132140468770683,0.05764760899359188,0.054034978359579176,3.892025969075947,5.183802063010421,468.75,0.31332439860369077,0.29397639341133064,0.011231992827260243,0.02326995903108878,0.004125313930104022,0.013617029640034382,152.03,7.2482,1.1555,5.0333,0.1228,0.1546,Jazz,-27.46723554525968,-1.03375440934498,3.2801184987659795,7.922561469553216,-0.17368531029647252,10.587997940871116,-5.430594552056915,1.3772348686098947,-3.4813242322014655,0.8326659467740961,-3.4663316907208652,1.9611705056560442,-2.612687887700249,10.823979668243911,4.07370975158178,3.8863429547408646,4.288925102642929,2.8729768524831125,3.64857539351106,3.2318675900280254,4.374403596584355,5.230984411798635,4.322305748346389,4.413154335841423,4.296889745389768,4.337113042407427
Kenny Dorham - Una mas [TDETNk20Vkc].wav,0.01451689757404624,0.03352675650877154,0.05665571637589362,0.04231346359002055,2.784226215038022,3.825350917040517,1218.75,0.15760690779299763,0.20963982697947753,0.09564270939372879,0.08022487273920881,0.020453069968180002,0.008056658852481198,110.29,6.7852,1.1051,5.6556,0.0535,0.1907,Jazz,-43.02548351860131,7.802236438533368,-8.076019517819509,4.0121679898009885,-6.801335886275501,9.084147685874427,-9.935176588572752,4.605690425822118,-8.647261999652258,2.1380252240369098,-12.025719596073344,4.200801240076648,-5.002775551638799,20.48876158969108,7.424089980952358,6.7863441591630815,5.087540983350173,5.080482980948163,4.712204825952768,5.055850517188786,4.712008095159059,5.899700564577448,5.188802060704829,5.624837543025114,5.313361596240808,5.773855476385788
Killer Joe By Art Farmer & Benny Golson Jazztet [u23Etcb-L9M].wav,0.005547114572740447,0.012377096592665247,0.13066822239508094,0.09478550981922476,4.59510928108262,4.5965436948497596,4640.625,0.0984043996617063,0.293151786154306,0.08356910469284144,0.04650678139653504,0.04435816119065022,0.16746404108301113,110.29,6.7852,0.9118,1.8889,0.0201,0.1402,Jazz,-39.94945425932129,-0.2999856515983414,-5.180127493906021,9.700094235110331,-7.5506104749086305,5.348314359610022,-8.293736492601347,2.168989304960009,-11.661346397630934,-0.3185584164831503,-2.436957345497786,5.476517828021681,0.10662010795021626,11.014443142717408,8.180999142829224,3.4511131656531475,5.9200465182301105,4.233890915524808,4.32991706923075,3.5990559670779585,4.229538959293685,5.920766321688121,4.8569825601234315,5.715747493457694,5.658846461457706,6.935493371749031
Lee Morgan - The Sidewinder [qJi03NqXfk8].wav,0.024005831608824003,0.0550268047612475,0.0993477284513094,0.04896408741598318,4.2268152720991505,4.668134003864052,1500,0.19806489748052203,0.2484160095629362,0.06538866116742895,0.08389643532383455,0.042091043353329256,0.0353845445693069,80.36,6.3284,1.0421,4.5556,0.1309,0.2038,Jazz,-32.93915764523413,-0.9875892417648273,-1.670354593471246,6.861164909935609,-5.029704468338438,8.416327446796005,-6.2136622965291455,2.7638388357702084,-2.2033041820473236,0.7592222606314131,-6.105726924594591,2.4875515939082704,-2.1045568437056525,22.207314124116266,4.716053856998595,5.962063500223136,4.360369468211932,2.839777228787785,2.7739489234942125,3.1995682921174162,3.4258507595895056,4.988656399132203,4.455015789330955,4.36799674437361,3.7651444813108714,4.310692519652186
Lee Morgan Quintet - Ceora [ECw3WAX41OA].wav,0.01446474601127601,0.033955887675707376,0.026600640811942067,0.01773506095506143,1.3276404367845955,2.005169162004848,656.25,0.1839888631673173,0.2429686771547845,0.10581050044688968,0.04819940611693109,0.013414699903420393,0.0013583669856846448,127.84,6.9982,1.0446,4.9556,0.0219,0.6612,Jazz,-54.70552344818437,18.59411930795144,-10.579729480785346,12.063802965523339,-9.55160893202,11.389840151021446,-7.439149966385985,0.5281180005470304,-5.803431828037613,-4.23737500080768,-3.062188264852372,-2.0497293109633343,-0.8579373993866126,14.909539908348009,5.054230286939768,8.197750678371321,5.813539028147725,4.402905557711953,5.229550574199347,5.655647353869522,6.531724500943089,7.336415547515219,7.095697100463739,6.805531374979271,5.907740515543066,6.132143515430132
Little Brown Jug Glenn Miller [OYo6G8RBjAE].wav,0.03435477158898496,0.07790470767894586,0.025885592226296748,0.026511630443740445,1.3328466987831438,1.6512032686313363,602.9296875,0.3600135820654995,0.1483821356943332,0.0725113442080117,0.030072181530375563,0.051445367440816625,6.910147748600252e-4,93.75,6.5507,0.8385,4.0778,0.1117,0.4161,Jazz,-55.24870546241234,19.896903209312743,-15.814179527453767,15.689958361105719,-3.385986011188345,2.2801292416877446,-4.307296415295473,9.618594999168467,-6.042707092354205,1.1641817711086215,4.602171381705593,-5.573562589373337,6.5600988303155585,25.304452580024677,4.320323872520882,6.405807139334727,3.8570240539690985,3.7393205057694425,4.299818708018688,3.9439464887621525,3.639562584861391,4.464082629234694,3.9444141781450806,3.6467022797761466,4.559351295281633,3.9608068151463285
Little Sunflower - Original Version - 1967 [OtB8dEuEmNM].wav,0.021538755650478796,0.043963061306427395,0.04247752065044264,0.030247162337384125,2.3427375574027796,3.483127518720394,984.375,0.07764915885451976,0.16355918016291104,0.31333405332851133,0.037999300323899754,0.005571074866904121,0.004470963330282475,140.62,7.1357,0.9743,5.2889,0.0171,0.6817,Jazz,-41.94350029092389,9.567408205390311,-8.486970924577037,8.536978730070613,-14.947283758012187,13.946092258093193,-18.56928567962796,15.904916987743409,-13.234525192928452,7.330428945230418,-2.973335818872049,1.7248047118743068,-1.1072316406425,10.011106084042748,4.186163871143457,3.6598771353564805,5.03135586676504,4.9677345088352425,3.8646208506552795,5.080628747402546,4.113602279656742,4.677400233262701,4.224419850473632,4.534721262295721,5.067712980091926,5.04489904285597
