Song_Name,AVG_Energy,SD_Energy,ZCR_mean,ZCR_sd,Centroid,BW,RollOff,BER_subbass,BER_bass,BER_low_mid,BER_mid,BER_high_mid,BER_treble,Tempo_bpm,TempoLog,Fuerza_Pulso,onset_rate,high_onset_mean,offbeat_ratio,Genero,MFCC_1_mean,MFCC_2_mean,MFCC_3_mean,MFCC_4_mean,MFCC_5_mean,MFCC_6_mean,MFCC_7_mean,MFCC_8_mean,MFCC_9_mean,MFCC_10_mean,MFCC_11_mean,MFCC_12_mean,MFCC_13_mean,MFCC_1_sd,MFCC_2_sd,MFCC_3_sd,MFCC_4_sd,MFCC_5_sd,MFCC_6_sd,MFCC_7_sd,MFCC_8_sd,MFCC_9_sd,MFCC_10_sd,MFCC_11_sd,MFCC_12_sd,MFCC_13_sd
El Ougyy - Culpable ( Video Oficial ).wav,0.06918807024523736,0.12442761214107297,0.0687533568544653,0.06299760630610172,3.768564850076678,4.240926855775695,656.25,0.22836393114441877,0.12385790798269761,0.037031932249360855,0.01668534556589374,0.014802386293982986,0.06409258908888435,104.17,6.7027,1.4083,4.5778,0.2187,0.2725,Rap,-28.881567065943862,4.602383786776535,-5.219669730482901,12.58089587669166,-11.643986973151685,11.288150258624745,-7.049392012252826,2.9700790741077125,-3.027117390478721,3.3216090667072953,-8.564046984419367,4.293784535539898,-4.103799274160053,8.500373476692202,6.397846762719647,5.660261735004282,4.958263183483304,5.619252795557782,5.66298743764367,4.9869489834415655,4.568186250748219,5.022192707932247,5.212596037308944,5.909234688400059,5.19763512297315,5.216289897632489
EZVIT 810 - INFIEL (Bella Sombra).wav,0.11691254766985007,0.16121423059641743,0.04399921750564877,0.04162989443856953,3.3107519323803025,4.4611834318560355,281.25,0.07333636375970595,0.06797987522035738,0.017464039889868607,0.014141495671160114,0.011456681858420486,0.011719854303974358,156.25,7.2877,1.4126,6.2222,0.232,0.458,Rap,-25.695832555840667,2.017775369096583,-3.418613407993038,4.549939346173161,-3.993452400502208,8.28276449829689,-8.031406368661717,7.115517519151157,-4.491198949691256,1.6736629552733462,-5.510462487354942,4.2040099727062445,-0.7465813482348923,7.028126590238612,4.76311869677899,4.138973643168449,4.231196596833951,4.933395028182177,5.250722641608823,5.330484710569125,4.561626593627104,5.053251723696292,5.048478950714344,5.085816368199579,4.873255512257112,5.477095271165748
FERNANDOCOSTA - GRECOFERNANDA FT GRECAS (Videoclip Oficial).wav,0.12574752828374633,0.17857032957805133,0.04493022372856243,0.05473500567008788,2.9442721197171022,4.031010906196643,187.5,0.05045290873639403,0.04290866297719954,0.018480237397572562,0.015410218214456102,0.00813274840264671,0.01682481214502292,98.68,6.6247,1.5401,5.0222,0.2738,0.3357,Rap,-32.26308411942997,5.69129065939827,-6.020784598672241,7.764688127964901,-7.71619299271333,10.910421296529693,-12.618192866535113,7.603512873490475,-5.978199075126975,4.750071695786649,-6.940400430517109,5.483216581338105,-5.128867867409937,11.435095927756574,6.76004630005139,5.987267315646,7.57432450441061,6.32224684780378,6.995785445973433,6.713840956283201,6.230122987292328,6.278921135421308,6.017643513929112,5.495094288611434,6.029273956799695,6.609599655654715
FERNANDOCOSTA - HA$H DE MOROCCO (Videoclip Oficial).wav,0.08980458511216063,0.13595733805273122,0.058040129458828756,0.05088263934149294,3.484412233221903,4.28136974091562,468.75,0.22291409410354843,0.06707284449758236,0.02494955172417691,0.015132460466320649,0.014863699037923516,0.023971575906222703,125,6.9658,1.4908,5.3,0.2107,0.342,Rap,-29.21572634250095,3.644719713804179,-5.659118278836839,11.194428388723425,-6.384176151220869,10.663356255016039,-10.054929579893084,7.748017146602205,-4.7315758622342345,3.9203071057618772,-2.7931438907115527,4.084314335048784,-4.769691329161343,10.870215463497649,5.938577832089504,5.110672886625067,5.514435390215486,5.58524234819231,6.546913236794252,6.754133197937167,5.3428919347099235,5.525383079603566,5.332101064695488,5.236612041955548,5.046686171921016,5.750255342397878
FERNANDOCOSTA - HOY VUELVO A EMPEZAR (Videoclip Oficial).wav,0.0799317743767603,0.13032147747725728,0.05540858706522947,0.03799842182308197,3.1065610820511753,3.912087103970067,609.375,0.16456886791348949,0.10870935488662269,0.058269151914469616,0.016730113900994305,0.01859318548369633,0.021172778792226756,95.34,6.575,1.3899,5.2778,0.1862,0.5481,Rap,-27.15110778621322,5.205611112134209,-6.087752847958876,11.522628228183011,-8.942074468880374,9.390675444071787,-10.687727367202106,7.850029767954587,-5.990742090420014,3.285545514734829,-5.578525270776501,3.130448625312459,-4.462757682520572,8.233601166081096,4.781380868747144,4.097222191942149,4.612986265334811,5.879299593699987,5.88573628052467,5.669674734072869,5.154661621938408,5.327938746508172,4.955657224999525,5.089630161406278,4.716748320913999,5.246197365627166
FERNANDOCOSTA - MAMAHUEVO (Videoclip Oficial).wav,0.09949321137835077,0.16153607045763,0.06268659480683039,0.054763621071732625,3.528833754401509,4.370835617962527,656.25,0.16051661673037104,0.08528360604404499,0.04226532243700644,0.02372147071828463,0.01775436052337195,0.026092751852305227,95.34,6.575,1.4882,5.8556,0.3293,0.5484,Rap,-24.676238225923527,2.7593645507020894,-4.2784103702333685,7.448496914676807,-3.9274990931965665,8.899625084128838,-9.148199671926204,5.642831588158678,-3.822685376774029,3.508842195887164,-4.345084577680301,3.8623047788115246,-3.9836811417819447,8.32417287692014,4.942924139724466,4.093282967868682,5.231015415294813,5.4515699089816225,5.838260460438789,5.225903257523676,4.775421261796534,5.23899217763162,5.109498744691204,4.636016450926505,5.335366824475888,5.575095229964447
FERNANDOCOSTA - TE AVISÉ.wav,0.05722375871007369,0.08622887690554158,0.042412119865170204,0.04582194380004127,2.5341736025922597,3.5629058783961827,468.75,0.11356864102138377,0.05855489945009055,0.04429621387726367,0.018451685480890434,0.00857011548140492,0.013985356005947382,95.34,6.575,1.2629,5.2889,0.098,0.4182,Rap,-33.39116901623249,8.470224358244806,-7.100244840669513,8.305796169454664,-9.494253440742371,7.519054252072492,-6.384631135608071,5.819335901741159,-4.533550519392442,4.517405637992965,-2.654767758234888,4.281322688660815,-2.621816376210485,8.577181708139387,6.299252896448885,5.078621147762496,5.3903289584249405,5.086979016389915,5.59787166829475,5.714635368285637,5.408899617009994,4.776475705221585,5.69223273635802,5.118016917417644,5.16351136544608,6.213619342844812
FOYONE - RAPSINCORTE 53.wav,0.07487695743651512,0.11720850859637144,0.038362364336778164,0.03634498112924722,2.2173185862797813,3.001022463890897,187.5,0.18777325137002998,0.04048557086243699,0.03894506501001266,0.02417102405574356,0.014904870379882263,0.009271984562064201,98.68,6.6247,1.6278,6.0222,0.1979,0.4622,Rap,-35.91573154499078,6.99100622863541,-11.69148065326958,14.25290445004443,-7.688662010114646,8.942701958587294,-0.6768044052032137,6.902860533096429,-0.6712788335567376,8.519151454165936,-3.414691122311802,5.826226441252825,-0.8700167248963137,10.006047231156526,5.83198834918996,7.011718043893009,7.198741024402809,6.710328891352251,6.915874682349388,6.7259233502715325,6.516782366724485,7.4189848862459495,5.433925369888647,5.973279146236415,6.22845720965312,5.858401981524158
GRECAS - FLORIAN WIRTZ (VIDEOCLIP).wav,0.09460430847708493,0.16447780681562288,0.05321818164981294,0.05679684348717115,3.148977563840073,4.004919607632821,468.75,0.05004985247945687,0.051149741359413574,0.024834493395252556,0.020749501487314585,0.008976325181931045,0.02181650284023197,133.93,7.0653,1.4596,5.2667,0.2314,0.2277,Rap,-31.321595750461086,5.673440624615084,-7.789737560381743,7.983870333716737,-8.229452179855395,9.880603538432906,-11.322586433864762,3.6177710724791767,-7.114633850508917,5.035676075072058,-6.082333520436157,5.706681254189433,-6.618388132626531,11.391824763028675,7.779809623378938,5.5896590965765895,6.361710782814302,6.145711359683936,7.137659672958299,6.547046303683707,6.082957301564044,5.70925644151506,5.9387670183521095,5.643263064357969,5.154353056262278,6.292738383505714
GRECAS - Hugo Bozz (VIDEO).wav,0.08704740823079883,0.14157890647464078,0.0390582749935178,0.040029357011981986,2.3263007039305346,3.54415015264545,468.75,0.050266741601566384,0.06723353802024666,0.03275504548756248,0.01593660519913552,0.012096598303375875,0.00939434053085336,98.68,6.6247,1.6122,5.4111,0.1845,0.3424,Rap,-35.9339619418702,7.325581961734306,-5.352795820632336,5.103376775873268,-1.0004458075599456,4.251542753387379,-13.245074350758616,3.5539159906736333,-6.107941461736531,1.7904425681113136,-3.0626518876113193,7.522075466707171,-2.4736960896958307,13.374611968650385,6.554044435371705,4.893847868865645,7.149545561193204,8.025271040310068,6.703936434398847,6.404083636854744,6.478993887396728,6.575426458176234,6.213107269963052,6.795834126882566,6.436995881708664,7.805533453907519
